# WVR data file, version 2017-12-05
#As Scanning Observation 
#
TIME TIMEWVR CH0C CH0A CH0H CH0B CH1C CH1A CH1H CH1B CH2C CH2A CH2H CH2B CH3C CH3A CH3H CH3B EL AZ
2025-01-01T02:51:57.708044 3114.91210938 0 0 0 61363 0 0 0 61035 0 0 0 49543 0 0 0 46030 55.0 36681.825
2025-01-01T02:51:57.745770 3114.95996094 66438 0 0 0 70716 0 0 0 60124 0 0 0 55579 0 0 0 55.0 36682.425
2025-01-01T02:51:57.795047 3115.00805664 0 61332 0 0 0 61016 0 0 0 49534 0 0 0 46047 0 0 55.0 36683.025
2025-01-01T02:51:57.844386 3115.0559082 0 0 69933 0 0 0 74825 0 0 0 63765 0 0 0 58674 0 55.0 36683.625
2025-01-01T02:51:57.893670 3115.10400391 0 0 0 61332 0 0 0 61004 0 0 0 49531 0 0 0 45996 55.0 36684.15
2025-01-01T02:51:57.937170 3115.15209961 66414 0 0 0 70709 0 0 0 60120 0 0 0 55558 0 0 0 55.0 36684.75
2025-01-01T02:51:57.986451 3115.19995117 0 61325 0 0 0 61017 0 0 0 49543 0 0 0 46026 0 0 55.0 36685.425
2025-01-01T02:51:58.041531 3115.24804688 0 0 69993 0 0 0 74867 0 0 0 63805 0 0 0 58696 0 55.0 36685.95
2025-01-01T02:51:58.085053 3115.29589844 0 0 0 61352 0 0 0 61027 0 0 0 49547 0 0 0 46020 55.0 36686.55
2025-01-01T02:51:58.134343 3115.34399414 66438 0 0 0 70727 0 0 0 60147 0 0 0 55596 0 0 0 55.0 36687.075
2025-01-01T02:51:58.177834 3115.39208984 0 61344 0 0 0 61027 0 0 0 49546 0 0 0 46036 0 0 55.0 36687.675
2025-01-01T02:51:58.227641 3115.43994141 0 0 69952 0 0 0 74860 0 0 0 63790 0 0 0 58681 0 55.0 36688.275
2025-01-01T02:51:58.276734 3115.48803711 0 0 0 61353 0 0 0 61041 0 0 0 49547 0 0 0 46024 55.0 36688.875
2025-01-01T02:51:58.326107 3115.53588867 66431 0 0 0 70738 0 0 0 60136 0 0 0 55569 0 0 0 55.0 36689.4
2025-01-01T02:51:58.369523 3115.58398438 0 61354 0 0 0 61017 0 0 0 49539 0 0 0 46017 0 0 55.0 36690.0
2025-01-01T02:51:58.418833 3115.63208008 0 0 69960 0 0 0 74855 0 0 0 63772 0 0 0 58672 0 55.0 36690.6
2025-01-01T02:51:58.468173 3115.67993164 0 0 0 61350 0 0 0 61016 0 0 0 49541 0 0 0 46006 55.0 36691.2
2025-01-01T02:51:58.517445 3115.72802734 66451 0 0 0 70742 0 0 0 60144 0 0 0 55565 0 0 0 55.0 36691.725
2025-01-01T02:51:58.560920 3115.77587891 0 61353 0 0 0 61036 0 0 0 49563 0 0 0 46016 0 0 55.0 36692.325
2025-01-01T02:51:58.641686 3115.82397461 0 0 69976 0 0 0 74875 0 0 0 63792 0 0 0 58682 0 55.0 36693.0
2025-01-01T02:51:58.665288 3115.87207031 0 0 0 61331 0 0 0 61038 0 0 0 49564 0 0 0 46006 55.0 36693.525
2025-01-01T02:51:58.708808 3115.91992188 66441 0 0 0 70735 0 0 0 60152 0 0 0 55580 0 0 0 55.0 36694.125
2025-01-01T02:51:58.758100 3115.96801758 0 61346 0 0 0 61021 0 0 0 49546 0 0 0 46022 0 0 55.0 36694.65
2025-01-01T02:51:58.802253 3116.01611328 0 0 69963 0 0 0 74880 0 0 0 63814 0 0 0 58689 0 55.0 36695.25
2025-01-01T02:51:58.851596 3116.06396484 0 0 0 61338 0 0 0 61012 0 0 0 49546 0 0 0 45993 55.0 36695.85
2025-01-01T02:51:58.900798 3116.11206055 66446 0 0 0 70723 0 0 0 60134 0 0 0 55546 0 0 0 55.0 36696.45
2025-01-01T02:51:58.950084 3116.15991211 0 61347 0 0 0 61018 0 0 0 49547 0 0 0 46035 0 0 55.0 36696.975
2025-01-01T02:51:58.993612 3116.20800781 0 0 69937 0 0 0 74832 0 0 0 63773 0 0 0 58659 0 55.0 36697.575
2025-01-01T02:51:59.042924 3116.25610352 0 0 0 61338 0 0 0 60989 0 0 0 49518 0 0 0 45978 55.0 36698.175
2025-01-01T02:51:59.092259 3116.30395508 66434 0 0 0 70719 0 0 0 60135 0 0 0 55574 0 0 0 55.0 36698.775
2025-01-01T02:51:59.141497 3116.35205078 0 61334 0 0 0 60999 0 0 0 49534 0 0 0 45996 0 0 55.0 36699.3
2025-01-01T02:51:59.185289 3116.39990234 0 0 69958 0 0 0 74832 0 0 0 63797 0 0 0 58655 0 55.0 36699.9
2025-01-01T02:51:59.234586 3116.44799805 0 0 0 61319 0 0 0 61005 0 0 0 49536 0 0 0 45975 55.0 36700.5
2025-01-01T02:51:59.283910 3116.49609375 66433 0 0 0 70709 0 0 0 60139 0 0 0 55560 0 0 0 55.0 36701.1
2025-01-01T02:51:59.333160 3116.54394531 0 61325 0 0 0 61013 0 0 0 49554 0 0 0 46015 0 0 55.0 36701.625
2025-01-01T02:51:59.377274 3116.59204102 0 0 69969 0 0 0 74868 0 0 0 63804 0 0 0 58692 0 55.0 36702.225
2025-01-01T02:51:59.426723 3116.63989258 0 0 0 61317 0 0 0 61000 0 0 0 49534 0 0 0 45999 55.0 36702.825
2025-01-01T02:51:59.475922 3116.68798828 66413 0 0 0 70732 0 0 0 60126 0 0 0 55579 0 0 0 55.0 36703.425
2025-01-01T02:51:59.525171 3116.73608398 0 61332 0 0 0 61028 0 0 0 49548 0 0 0 46026 0 0 55.0 36703.95
2025-01-01T02:51:59.601048 3116.78393555 0 0 69933 0 0 0 74865 0 0 0 63812 0 0 0 58705 0 55.0 36704.625
2025-01-01T02:51:59.624369 3116.83203125 0 0 0 61313 0 0 0 61022 0 0 0 49544 0 0 0 46032 55.0 36705.15
2025-01-01T02:51:59.667878 3116.87988281 66453 0 0 0 70734 0 0 0 60138 0 0 0 55577 0 0 0 55.0 36705.75
2025-01-01T02:51:59.717146 3116.92797852 0 61330 0 0 0 61030 0 0 0 49535 0 0 0 46026 0 0 55.0 36706.275
2025-01-01T02:51:59.761233 3116.97607422 0 0 69958 0 0 0 74859 0 0 0 63805 0 0 0 58704 0 55.0 36706.875
2025-01-01T02:51:59.810536 3117.02392578 0 0 0 61315 0 0 0 61006 0 0 0 49525 0 0 0 46006 55.0 36707.475
2025-01-01T02:51:59.859825 3117.07202148 66421 0 0 0 70710 0 0 0 60129 0 0 0 55565 0 0 0 55.0 36708.075
2025-01-01T02:51:59.909122 3117.12011719 0 61314 0 0 0 61004 0 0 0 49543 0 0 0 46019 0 0 55.0 36708.6
2025-01-01T02:51:59.953200 3117.16796875 0 0 69983 0 0 0 74863 0 0 0 63797 0 0 0 58674 0 55.0 36709.2
2025-01-01T02:52:00.002519 3117.21606445 0 0 0 61314 0 0 0 61012 0 0 0 49544 0 0 0 46005 55.0 36709.8
2025-01-01T02:52:00.051805 3117.26391602 66430 0 0 0 70707 0 0 0 60127 0 0 0 55562 0 0 0 55.0 36710.4
2025-01-01T02:52:00.101104 3117.31201172 0 61321 0 0 0 60998 0 0 0 49524 0 0 0 46013 0 0 55.0 36710.925
2025-01-01T02:52:00.145197 3117.36010742 0 0 69944 0 0 0 74834 0 0 0 63798 0 0 0 58664 0 55.0 36711.525
2025-01-01T02:52:00.194517 3117.40795898 0 0 0 61315 0 0 0 60989 0 0 0 49527 0 0 0 45983 55.0 36712.125
2025-01-01T02:52:00.243914 3117.45605469 66420 0 0 0 70711 0 0 0 60128 0 0 0 55548 0 0 0 55.0 36712.725
2025-01-01T02:52:00.293122 3117.50390625 0 61325 0 0 0 61020 0 0 0 49532 0 0 0 46003 0 0 55.0 36713.25
2025-01-01T02:52:00.337528 3117.55200195 0 0 69970 0 0 0 74845 0 0 0 63791 0 0 0 58668 0 55.0 36713.85
2025-01-01T02:52:00.386816 3117.60009766 0 0 0 61351 0 0 0 61018 0 0 0 49519 0 0 0 45990 55.0 36714.45
2025-01-01T02:52:00.436147 3117.64794922 66423 0 0 0 70727 0 0 0 60115 0 0 0 55537 0 0 0 55.0 36715.05
2025-01-01T02:52:00.485446 3117.69604492 0 61319 0 0 0 60987 0 0 0 49526 0 0 0 45994 0 0 55.0 36715.575
2025-01-01T02:52:00.560950 3117.74389648 0 0 69967 0 0 0 74824 0 0 0 63785 0 0 0 58662 0 55.0 36716.25
2025-01-01T02:52:00.584321 3117.79199219 0 0 0 61335 0 0 0 61011 0 0 0 49532 0 0 0 46001 55.0 36716.775
2025-01-01T02:52:00.627942 3117.84008789 66433 0 0 0 70711 0 0 0 60112 0 0 0 55552 0 0 0 55.0 36717.375
2025-01-01T02:52:00.677147 3117.88793945 0 61351 0 0 0 61024 0 0 0 49537 0 0 0 46024 0 0 55.0 36717.975
2025-01-01T02:52:00.726434 3117.93603516 0 0 69962 0 0 0 74868 0 0 0 63805 0 0 0 58678 0 55.0 36718.5
2025-01-01T02:52:00.769949 3117.98388672 0 0 0 61332 0 0 0 61020 0 0 0 49537 0 0 0 46015 55.0 36719.1
2025-01-01T02:52:00.819299 3118.03198242 66431 0 0 0 70716 0 0 0 60119 0 0 0 55569 0 0 0 55.0 36719.7
2025-01-01T02:52:00.868561 3118.08007812 0 61307 0 0 0 60993 0 0 0 49530 0 0 0 46016 0 0 55.0 36720.3
2025-01-01T02:52:00.917873 3118.12792969 0 0 69941 0 0 0 74845 0 0 0 63779 0 0 0 58674 0 55.0 36720.825
2025-01-01T02:52:00.961333 3118.17602539 0 0 0 61318 0 0 0 60996 0 0 0 49531 0 0 0 46004 55.0 36721.425
2025-01-01T02:52:01.010626 3118.22412109 66436 0 0 0 70716 0 0 0 60128 0 0 0 55557 0 0 0 55.0 36722.025
2025-01-01T02:52:01.059949 3118.27197266 0 61304 0 0 0 60999 0 0 0 49518 0 0 0 46012 0 0 55.0 36722.625
2025-01-01T02:52:01.109230 3118.32006836 0 0 69934 0 0 0 74830 0 0 0 63764 0 0 0 58654 0 55.0 36723.15
2025-01-01T02:52:01.152721 3118.36791992 0 0 0 61313 0 0 0 60984 0 0 0 49519 0 0 0 45997 55.0 36723.75
2025-01-01T02:52:01.202000 3118.41601562 66398 0 0 0 70704 0 0 0 60104 0 0 0 55550 0 0 0 55.0 36724.35
2025-01-01T02:52:01.251347 3118.46411133 0 61319 0 0 0 60992 0 0 0 49517 0 0 0 46018 0 0 55.0 36724.95
2025-01-01T02:52:01.300589 3118.51196289 0 0 69962 0 0 0 74851 0 0 0 63784 0 0 0 58684 0 55.0 36725.55
2025-01-01T02:52:01.349889 3118.56005859 0 0 0 61334 0 0 0 61007 0 0 0 49524 0 0 0 45995 55.0 36726.075
2025-01-01T02:52:01.393430 3118.60791016 66431 0 0 0 70723 0 0 0 60123 0 0 0 55582 0 0 0 55.0 36726.675
2025-01-01T02:52:01.442734 3118.65600586 0 61313 0 0 0 61007 0 0 0 49531 0 0 0 46025 0 0 55.0 36727.275
2025-01-01T02:52:01.523380 3118.70410156 0 0 69944 0 0 0 74855 0 0 0 63781 0 0 0 58667 0 55.0 36727.95
2025-01-01T02:52:01.547060 3118.75195312 0 0 0 61317 0 0 0 61015 0 0 0 49535 0 0 0 45986 55.0 36728.4
2025-01-01T02:52:01.584807 3118.80004883 66415 0 0 0 70722 0 0 0 60123 0 0 0 55554 0 0 0 55.0 36729.0
2025-01-01T02:52:01.634108 3118.84790039 0 61335 0 0 0 61024 0 0 0 49535 0 0 0 46025 0 0 55.0 36729.6
2025-01-01T02:52:01.683446 3118.89599609 0 0 69980 0 0 0 74862 0 0 0 63782 0 0 0 58694 0 55.0 36730.2
2025-01-01T02:52:01.732682 3118.9440918 0 0 0 61351 0 0 0 61016 0 0 0 49554 0 0 0 46020 55.0 36730.8
2025-01-01T02:52:01.781981 3118.99194336 66439 0 0 0 70725 0 0 0 60130 0 0 0 55555 0 0 0 55.0 36731.325
2025-01-01T02:52:01.825648 3119.04003906 0 61324 0 0 0 61021 0 0 0 49535 0 0 0 46021 0 0 55.0 36731.925
2025-01-01T02:52:01.874801 3119.08789062 0 0 69944 0 0 0 74855 0 0 0 63796 0 0 0 58667 0 55.0 36732.525
2025-01-01T02:52:01.924087 3119.13598633 0 0 0 61315 0 0 0 61007 0 0 0 49544 0 0 0 45980 55.0 36733.125
2025-01-01T02:52:01.973385 3119.18408203 66445 0 0 0 70719 0 0 0 60123 0 0 0 55556 0 0 0 55.0 36733.65
2025-01-01T02:52:02.016866 3119.23193359 0 61340 0 0 0 61025 0 0 0 49551 0 0 0 46022 0 0 55.0 36734.25
2025-01-01T02:52:02.066191 3119.2800293 0 0 69962 0 0 0 74860 0 0 0 63803 0 0 0 58684 0 55.0 36734.85
2025-01-01T02:52:02.115569 3119.32788086 0 0 0 61334 0 0 0 61022 0 0 0 49544 0 0 0 46000 55.0 36735.45
2025-01-01T02:52:02.164727 3119.37597656 66436 0 0 0 70730 0 0 0 60142 0 0 0 55568 0 0 0 55.0 36735.975
2025-01-01T02:52:02.208258 3119.42407227 0 61340 0 0 0 61031 0 0 0 49558 0 0 0 46031 0 0 55.0 36736.575
2025-01-01T02:52:02.257544 3119.47192383 0 0 69978 0 0 0 74874 0 0 0 63796 0 0 0 58684 0 55.0 36737.175
2025-01-01T02:52:02.307113 3119.52001953 0 0 0 61345 0 0 0 61026 0 0 0 49549 0 0 0 46023 55.0 36737.775
2025-01-01T02:52:02.356126 3119.56811523 66436 0 0 0 70736 0 0 0 60129 0 0 0 55572 0 0 0 55.0 36738.375
2025-01-01T02:52:02.405423 3119.6159668 0 61343 0 0 0 61038 0 0 0 49541 0 0 0 46050 0 0 55.0 36738.9
2025-01-01T02:52:02.481832 3119.6640625 0 0 69947 0 0 0 74858 0 0 0 63770 0 0 0 58696 0 55.0 36739.575
2025-01-01T02:52:02.505510 3119.71191406 0 0 0 61338 0 0 0 61013 0 0 0 49545 0 0 0 46030 55.0 36740.1
2025-01-01T02:52:02.549007 3119.76000977 66430 0 0 0 70729 0 0 0 60134 0 0 0 55565 0 0 0 55.0 36740.7
2025-01-01T02:52:02.598321 3119.80810547 0 61344 0 0 0 61011 0 0 0 49555 0 0 0 46026 0 0 55.0 36741.225
2025-01-01T02:52:02.642132 3119.85595703 0 0 69964 0 0 0 74826 0 0 0 63778 0 0 0 58675 0 55.0 36741.825
2025-01-01T02:52:02.691448 3119.90405273 0 0 0 61330 0 0 0 60997 0 0 0 49542 0 0 0 45992 55.0 36742.425
2025-01-01T02:52:02.740683 3119.9519043 66429 0 0 0 70716 0 0 0 60132 0 0 0 55545 0 0 0 55.0 36743.025
2025-01-01T02:52:02.790001 3120.0 0 61333 0 0 0 61017 0 0 0 49551 0 0 0 46025 0 0 55.0 36743.55
2025-01-01T02:52:02.833526 3120.0480957 0 0 69949 0 0 0 74841 0 0 0 63766 0 0 0 58668 0 55.0 36744.15
2025-01-01T02:52:02.882840 3120.09594727 0 0 0 61353 0 0 0 61012 0 0 0 49539 0 0 0 46015 55.0 36744.75
2025-01-01T02:52:02.932139 3120.14404297 66414 0 0 0 70690 0 0 0 60116 0 0 0 55541 0 0 0 55.0 36745.35
2025-01-01T02:52:02.981418 3120.19189453 0 61339 0 0 0 61017 0 0 0 49536 0 0 0 46023 0 0 55.0 36745.875
2025-01-01T02:52:03.025700 3120.23999023 0 0 69957 0 0 0 74859 0 0 0 63777 0 0 0 58676 0 55.0 36746.475
2025-01-01T02:52:03.074852 3120.28808594 0 0 0 61339 0 0 0 61011 0 0 0 49538 0 0 0 46015 55.0 36747.075
2025-01-01T02:52:03.124129 3120.3359375 66438 0 0 0 70716 0 0 0 60111 0 0 0 55549 0 0 0 55.0 36747.675
2025-01-01T02:52:03.173421 3120.3840332 0 61313 0 0 0 61011 0 0 0 49551 0 0 0 46035 0 0 55.0 36748.2
2025-01-01T02:52:03.217251 3120.43188477 0 0 69950 0 0 0 74847 0 0 0 63755 0 0 0 58664 0 55.0 36748.8
2025-01-01T02:52:03.266552 3120.47998047 0 0 0 61326 0 0 0 61007 0 0 0 49533 0 0 0 46015 55.0 36749.4
2025-01-01T02:52:03.315844 3120.52807617 66441 0 0 0 70712 0 0 0 60114 0 0 0 55551 0 0 0 55.0 36750.0
2025-01-01T02:52:03.365117 3120.57592773 0 61328 0 0 0 61018 0 0 0 49535 0 0 0 46024 0 0 55.0 36750.6
2025-01-01T02:52:03.445559 3120.62402344 0 0 69956 0 0 0 74836 0 0 0 63769 0 0 0 58667 0 55.0 36751.275
2025-01-01T02:52:03.469493 3120.67211914 0 0 0 61343 0 0 0 61029 0 0 0 49552 0 0 0 46026 55.0 36751.725
2025-01-01T02:52:03.507194 3120.7199707 66414 0 0 0 70732 0 0 0 60115 0 0 0 55558 0 0 0 55.0 36752.325
2025-01-01T02:52:03.556499 3120.76806641 0 61342 0 0 0 61038 0 0 0 49551 0 0 0 46031 0 0 55.0 36752.925
2025-01-01T02:52:03.605791 3120.81591797 0 0 69947 0 0 0 74854 0 0 0 63768 0 0 0 58668 0 55.0 36753.45
2025-01-01T02:52:03.649304 3120.86401367 0 0 0 61335 0 0 0 61028 0 0 0 49546 0 0 0 46002 55.0 36754.05
2025-01-01T02:52:03.698593 3120.91210938 66449 0 0 0 70726 0 0 0 60115 0 0 0 55539 0 0 0 55.0 36754.65
2025-01-01T02:52:03.747902 3120.95996094 0 61351 0 0 0 61027 0 0 0 49554 0 0 0 46024 0 0 55.0 36755.25
2025-01-01T02:52:03.797180 3121.00805664 0 0 69961 0 0 0 74842 0 0 0 63765 0 0 0 58665 0 55.0 36755.775
2025-01-01T02:52:03.840696 3121.0559082 0 0 0 61358 0 0 0 61040 0 0 0 49555 0 0 0 46018 55.0 36756.375
2025-01-01T02:52:03.889974 3121.10400391 66431 0 0 0 70734 0 0 0 60134 0 0 0 55555 0 0 0 55.0 36756.975
2025-01-01T02:52:03.939301 3121.15209961 0 61377 0 0 0 61046 0 0 0 49567 0 0 0 46032 0 0 55.0 36757.575
2025-01-01T02:52:03.988579 3121.19995117 0 0 69980 0 0 0 74856 0 0 0 63783 0 0 0 58670 0 55.0 36758.175
2025-01-01T02:52:04.037960 3121.24804688 0 0 0 61339 0 0 0 61040 0 0 0 49547 0 0 0 46002 55.0 36758.7
2025-01-01T02:52:04.081384 3121.29589844 66453 0 0 0 70713 0 0 0 60129 0 0 0 55542 0 0 0 55.0 36759.3
2025-01-01T02:52:04.130651 3121.34399414 0 61378 0 0 0 61039 0 0 0 49576 0 0 0 46041 0 0 55.0 36759.9
2025-01-01T02:52:04.179986 3121.39208984 0 0 69969 0 0 0 74865 0 0 0 63787 0 0 0 58687 0 55.0 36760.5
2025-01-01T02:52:04.229415 3121.43994141 0 0 0 61337 0 0 0 61048 0 0 0 49563 0 0 0 46001 55.0 36761.025
2025-01-01T02:52:04.272771 3121.48803711 66434 0 0 0 70713 0 0 0 60118 0 0 0 55561 0 0 0 55.0 36761.625
2025-01-01T02:52:04.322048 3121.53588867 0 61353 0 0 0 61031 0 0 0 49552 0 0 0 46053 0 0 55.0 36762.225
2025-01-01T02:52:04.402774 3121.58398438 0 0 69956 0 0 0 74830 0 0 0 63787 0 0 0 58655 0 55.0 36762.9
2025-01-01T02:52:04.426452 3121.63208008 0 0 0 61325 0 0 0 61029 0 0 0 49546 0 0 0 45975 55.0 36763.425
2025-01-01T02:52:04.469944 3121.67993164 66428 0 0 0 70718 0 0 0 60124 0 0 0 55541 0 0 0 55.0 36763.95
2025-01-01T02:52:04.513452 3121.72802734 0 61343 0 0 0 61036 0 0 0 49570 0 0 0 46020 0 0 55.0 36764.55
2025-01-01T02:52:04.562744 3121.77587891 0 0 69950 0 0 0 74841 0 0 0 63784 0 0 0 58642 0 55.0 36765.15
2025-01-01T02:52:04.612062 3121.82397461 0 0 0 61338 0 0 0 61044 0 0 0 49556 0 0 0 46014 55.0 36765.75
2025-01-01T02:52:04.661348 3121.87207031 66435 0 0 0 70723 0 0 0 60132 0 0 0 55559 0 0 0 55.0 36766.275
2025-01-01T02:52:04.704823 3121.91992188 0 61377 0 0 0 61044 0 0 0 49578 0 0 0 46056 0 0 55.0 36766.875
2025-01-01T02:52:04.754451 3121.96801758 0 0 69981 0 0 0 74857 0 0 0 63780 0 0 0 58665 0 55.0 36767.475
2025-01-01T02:52:04.803780 3122.01611328 0 0 0 61360 0 0 0 61042 0 0 0 49574 0 0 0 46031 55.0 36768.075
2025-01-01T02:52:04.853050 3122.06396484 66446 0 0 0 70721 0 0 0 60126 0 0 0 55560 0 0 0 55.0 36768.6
2025-01-01T02:52:04.896547 3122.11206055 0 61366 0 0 0 61047 0 0 0 49574 0 0 0 46063 0 0 55.0 36769.2
2025-01-01T02:52:04.945853 3122.15991211 0 0 69958 0 0 0 74842 0 0 0 63776 0 0 0 58675 0 55.0 36769.8
2025-01-01T02:52:04.995161 3122.20800781 0 0 0 61369 0 0 0 61045 0 0 0 49560 0 0 0 46020 55.0 36770.4
2025-01-01T02:52:05.044465 3122.25610352 66428 0 0 0 70718 0 0 0 60110 0 0 0 55540 0 0 0 55.0 36771.0
2025-01-01T02:52:05.093731 3122.30395508 0 61348 0 0 0 61047 0 0 0 49562 0 0 0 46044 0 0 55.0 36771.525
2025-01-01T02:52:05.137557 3122.35205078 0 0 69969 0 0 0 74866 0 0 0 63786 0 0 0 58683 0 55.0 36772.125
2025-01-01T02:52:05.186871 3122.39990234 0 0 0 61365 0 0 0 61048 0 0 0 49570 0 0 0 46019 55.0 36772.725
2025-01-01T02:52:05.236171 3122.44799805 66432 0 0 0 70741 0 0 0 60112 0 0 0 55569 0 0 0 55.0 36773.325
2025-01-01T02:52:05.285442 3122.49609375 0 61360 0 0 0 61039 0 0 0 49546 0 0 0 46039 0 0 55.0 36773.925
2025-01-01T02:52:05.366115 3122.54394531 0 0 69957 0 0 0 74846 0 0 0 63781 0 0 0 58658 0 55.0 36774.6
2025-01-01T02:52:05.389800 3122.59204102 0 0 0 61374 0 0 0 61046 0 0 0 49564 0 0 0 46031 55.0 36775.05
2025-01-01T02:52:05.427643 3122.63989258 66435 0 0 0 70720 0 0 0 60114 0 0 0 55556 0 0 0 55.0 36775.65
2025-01-01T02:52:05.476812 3122.68798828 0 61343 0 0 0 61025 0 0 0 49559 0 0 0 46025 0 0 55.0 36776.25
2025-01-01T02:52:05.526121 3122.73608398 0 0 69951 0 0 0 74837 0 0 0 63768 0 0 0 58688 0 55.0 36776.775
2025-01-01T02:52:05.569655 3122.78393555 0 0 0 61355 0 0 0 61048 0 0 0 49575 0 0 0 46030 55.0 36777.375
2025-01-01T02:52:05.618951 3122.83203125 66431 0 0 0 70702 0 0 0 60100 0 0 0 55551 0 0 0 55.0 36777.975
2025-01-01T02:52:05.668253 3122.87988281 0 61351 0 0 0 61063 0 0 0 49561 0 0 0 46026 0 0 55.0 36778.575
2025-01-01T02:52:05.717517 3122.92797852 0 0 69944 0 0 0 74841 0 0 0 63759 0 0 0 58658 0 55.0 36779.1
2025-01-01T02:52:05.761056 3122.97607422 0 0 0 61329 0 0 0 61037 0 0 0 49565 0 0 0 46018 55.0 36779.7
2025-01-01T02:52:05.810348 3123.02392578 66428 0 0 0 70717 0 0 0 60117 0 0 0 55579 0 0 0 55.0 36780.3
2025-01-01T02:52:05.859646 3123.07202148 0 61336 0 0 0 61042 0 0 0 49558 0 0 0 46038 0 0 55.0 36780.9
2025-01-01T02:52:05.908896 3123.12011719 0 0 69943 0 0 0 74832 0 0 0 63752 0 0 0 58683 0 55.0 36781.5
